,data,domain,cat
9699,sketch/horse/n02374451_388-10.png,sketch,horse
8091,sketch/giraffe/n02439033_14322-1.png,sketch,giraffe
4394,photo/dog/056_0003.jpg,photo,dog
7473,sketch/elephant/n02503517_8265-3.png,sketch,elephant
1804,art_painting/person/pic_237.jpg,art_painting,person
1217,art_painting/horse/pic_126.jpg,art_painting,horse
2600,cartoon/elephant/pic_155.jpg,cartoon,elephant
3049,cartoon/giraffe/pic_161.jpg,cartoon,giraffe
9168,sketch/horse/n02374451_12328-10.png,sketch,horse
319,art_painting/dog/pic_344.jpg,art_painting,dog
4390,cartoon/person/pic_457.jpg,cartoon,person
234,art_painting/dog/pic_251.jpg,art_painting,dog
4026,cartoon/person/pic_043.jpg,cartoon,person
6126,sketch/dog/5346.png,sketch,dog
5702,photo/person/253_0090.jpg,photo,person
4014,cartoon/person/pic_030.jpg,cartoon,person
5556,photo/house/pic_209.jpg,photo,house
1727,art_painting/person/pic_143.jpg,art_painting,person
7175,sketch/elephant/n02503517_3879-2.png,sketch,elephant
6444,sketch/dog/n02103406_6857-5.png,sketch,dog
9450,sketch/horse/n02374451_14119-3.png,sketch,horse
3181,cartoon/giraffe/pic_317.jpg,cartoon,giraffe
5393,photo/house/pic_047.jpg,photo,house
8737,sketch/guitar/n03272010_6650-1.png,sketch,guitar
5906,photo/person/253_0268.jpg,photo,person
7633,sketch/giraffe/7422.png,sketch,giraffe
7082,sketch/elephant/n02503517_2061-4.png,sketch,elephant
7419,sketch/elephant/n02503517_7211-5.png,sketch,elephant
7794,sketch/giraffe/n02439033_11487-5.png,sketch,giraffe
5572,photo/house/pic_228.jpg,photo,house
9412,sketch/horse/n02374451_2372-7.png,sketch,horse
835,art_painting/giraffe/pic_215.jpg,art_painting,giraffe
6804,sketch/dog/n02109525_8211-3.png,sketch,dog
1018,art_painting/guitar/pic_108.jpg,art_painting,guitar
8115,sketch/giraffe/n02439033_15453-8.png,sketch,giraffe
8287,sketch/giraffe/n02439033_9472-6.png,sketch,giraffe
8929,sketch/guitar/n03467517_7007-6.png,sketch,guitar
5993,photo/person/253_0361.jpg,photo,person
44,art_painting/dog/pic_048.jpg,art_painting,dog
9757,sketch/house/8804.png,sketch,house
6194,sketch/dog/n02103406_1754-5.png,sketch,dog
6790,sketch/dog/n02109525_6693-5.png,sketch,dog
6511,sketch/dog/n02103406_865-11.png,sketch,dog
7817,sketch/giraffe/n02439033_11666-1.png,sketch,giraffe
6816,sketch/dog/n02109525_9037-5.png,sketch,dog
7049,sketch/elephant/n02503517_1829-4.png,sketch,elephant
1449,art_painting/house/pic_153.jpg,art_painting,house
9429,sketch/horse/n02374451_257-6.png,sketch,horse
8398,sketch/guitar/7674.png,sketch,guitar
4779,photo/elephant/n02503517_9154.jpg,photo,elephant
962,art_painting/guitar/pic_048.jpg,art_painting,guitar
1694,art_painting/person/pic_020.jpg,art_painting,person
7831,sketch/giraffe/n02439033_11715-2.png,sketch,giraffe
2978,cartoon/giraffe/pic_096.jpg,cartoon,giraffe
4620,photo/elephant/064_0047.jpg,photo,elephant
2403,cartoon/dog/pic_414.jpg,cartoon,dog
1826,art_painting/person/pic_265.jpg,art_painting,person
6428,sketch/dog/n02103406_6688-6.png,sketch,dog
4325,cartoon/person/pic_385.jpg,cartoon,person
2747,cartoon/elephant/pic_326.jpg,cartoon,elephant
178,art_painting/dog/pic_188.jpg,art_painting,dog
346,art_painting/dog/pic_378.jpg,art_painting,dog
8820,sketch/guitar/n03272010_9557-5.png,sketch,guitar
7184,sketch/elephant/n02503517_4221-5.png,sketch,elephant
5640,photo/person/253_0011.jpg,photo,person
3935,cartoon/house/pic_296.jpg,cartoon,house
7249,sketch/elephant/n02503517_5420-3.png,sketch,elephant
7261,sketch/elephant/n02503517_564-3.png,sketch,elephant
9847,sketch/person/12097.png,sketch,person
2202,cartoon/dog/pic_165.jpg,cartoon,dog
3982,cartoon/house/pic_356.jpg,cartoon,house
3244,cartoon/guitar/pic_005.jpg,cartoon,guitar
6839,sketch/elephant/5925.png,sketch,elephant
3218,cartoon/giraffe/pic_363.jpg,cartoon,giraffe
8212,sketch/giraffe/n02439033_569-3.png,sketch,giraffe
7727,sketch/giraffe/n02439033_10811-2.png,sketch,giraffe
7613,sketch/giraffe/7401.png,sketch,giraffe
9954,sketch/person/12203.png,sketch,person
8606,sketch/guitar/n02676566_8859-1.png,sketch,guitar
7303,sketch/elephant/n02503517_6396-2.png,sketch,elephant
6117,sketch/dog/5336.png,sketch,dog
6145,sketch/dog/n02103406_1138-1.png,sketch,dog
4115,cartoon/person/pic_124.jpg,cartoon,person
5264,photo/horse/105_0236.jpg,photo,horse
2517,cartoon/elephant/pic_088.jpg,cartoon,elephant
1365,art_painting/house/pic_070.jpg,art_painting,house
5898,photo/person/253_0260.jpg,photo,person
5197,photo/horse/105_0103.jpg,photo,horse
9573,sketch/horse/n02374451_490-5.png,sketch,horse
5774,photo/person/253_0129.jpg,photo,person
9695,sketch/horse/n02374451_262-6.png,sketch,horse
8585,sketch/guitar/n02676566_8268-5.png,sketch,guitar
1032,art_painting/guitar/pic_119.jpg,art_painting,guitar
3211,cartoon/giraffe/pic_353.jpg,cartoon,giraffe
9192,sketch/horse/n02374451_12792-10.png,sketch,horse
8868,sketch/guitar/n03467517_17233-5.png,sketch,guitar
9128,sketch/horse/n02374451_12174-6.png,sketch,horse
7652,sketch/giraffe/n02439033_10130-2.png,sketch,giraffe
8272,sketch/giraffe/n02439033_9261-2.png,sketch,giraffe
3610,cartoon/horse/pic_261.jpg,cartoon,horse
2895,cartoon/giraffe/pic_002.jpg,cartoon,giraffe
6434,sketch/dog/n02103406_6852-3.png,sketch,dog
8755,sketch/guitar/n03272010_6725-2.png,sketch,guitar
2454,cartoon/elephant/pic_020.jpg,cartoon,elephant
2361,cartoon/dog/pic_356.jpg,cartoon,dog
5468,photo/house/pic_114.jpg,photo,house
3611,cartoon/horse/pic_262.jpg,cartoon,horse
3320,cartoon/guitar/pic_090.jpg,cartoon,guitar
5570,photo/house/pic_224.jpg,photo,house
5982,photo/person/253_0349.jpg,photo,person
3137,cartoon/giraffe/pic_265.jpg,cartoon,giraffe
9396,sketch/horse/n02374451_2233-5.png,sketch,horse
4234,cartoon/person/pic_275.jpg,cartoon,person
4956,photo/giraffe/n02439033_9257.jpg,photo,giraffe
2952,cartoon/giraffe/pic_066.jpg,cartoon,giraffe
8469,sketch/guitar/n02676566_4189-1.png,sketch,guitar
7844,sketch/giraffe/n02439033_11845-9.png,sketch,giraffe
9167,sketch/horse/n02374451_12328-1.png,sketch,horse
5819,photo/person/253_0176.jpg,photo,person
9990,sketch/person/12240.png,sketch,person
7696,sketch/giraffe/n02439033_10453-5.png,sketch,giraffe
839,art_painting/giraffe/pic_222.jpg,art_painting,giraffe
7486,sketch/elephant/n02503517_8518-6.png,sketch,elephant
6081,sketch/dog/5298.png,sketch,dog
8350,sketch/guitar/7624.png,sketch,guitar
4337,cartoon/person/pic_398.jpg,cartoon,person
361,art_painting/dog/pic_396.jpg,art_painting,dog
8974,sketch/horse/8519.png,sketch,horse
1120,art_painting/horse/pic_024.jpg,art_painting,horse
619,art_painting/elephant/pic_244.jpg,art_painting,elephant
3258,cartoon/guitar/pic_022.jpg,cartoon,guitar
3466,cartoon/horse/pic_100.jpg,cartoon,horse
6119,sketch/dog/5338.png,sketch,dog
994,art_painting/guitar/pic_086.jpg,art_painting,guitar
9820,sketch/house/8870.png,sketch,house
8468,sketch/guitar/n02676566_4058-6.png,sketch,guitar
7532,sketch/elephant/n02503517_9154-2.png,sketch,elephant
1425,art_painting/house/pic_125.jpg,art_painting,house
8850,sketch/guitar/n03272010_6737-2.png,sketch,guitar
3984,cartoon/house/pic_358.jpg,cartoon,house
7397,sketch/elephant/n02503517_7031-1.png,sketch,elephant
9693,sketch/horse/n02374451_9064-5.png,sketch,horse
9798,sketch/house/8847.png,sketch,house
6723,sketch/dog/n02109525_11444-5.png,sketch,dog
4476,photo/dog/056_0095.jpg,photo,dog
9288,sketch/horse/n02374451_14738-4.png,sketch,horse
8048,sketch/giraffe/n02439033_14962-3.png,sketch,giraffe
6069,sketch/dog/5286.png,sketch,dog
7910,sketch/giraffe/n02439033_13430-2.png,sketch,giraffe
8780,sketch/guitar/n03272010_6820-3.png,sketch,guitar
5173,photo/horse/105_0056.jpg,photo,horse
9871,sketch/person/12123.png,sketch,person
9619,sketch/horse/n02374451_6192-7.png,sketch,horse
5411,photo/house/pic_067.jpg,photo,house
8474,sketch/guitar/n02676566_4469-1.png,sketch,guitar
482,art_painting/elephant/pic_182.jpg,art_painting,elephant
3405,cartoon/horse/pic_032.jpg,cartoon,horse
50,art_painting/dog/pic_054.jpg,art_painting,dog
4675,photo/elephant/064_0099.jpg,photo,elephant
696,art_painting/giraffe/pic_069.jpg,art_painting,giraffe
5017,photo/guitar/063_0069.jpg,photo,guitar
4470,photo/dog/056_0088.jpg,photo,dog
5846,photo/person/253_0205.jpg,photo,person
5311,photo/horse/n02374451_17474.jpg,photo,horse
6656,sketch/dog/n02106662_26549-4.png,sketch,dog
1711,art_painting/person/pic_456.jpg,art_painting,person
3542,cartoon/horse/pic_180.jpg,cartoon,horse
1645,art_painting/person/pic_051.jpg,art_painting,person
615,art_painting/elephant/pic_240.jpg,art_painting,elephant
3371,cartoon/guitar/pic_149.jpg,cartoon,guitar
2752,cartoon/elephant/pic_331.jpg,cartoon,elephant
8122,sketch/giraffe/n02439033_15479-6.png,sketch,giraffe
370,art_painting/dog/pic_407.jpg,art_painting,dog
5949,photo/person/253_0314.jpg,photo,person
1721,art_painting/person/pic_132.jpg,art_painting,person
2059,cartoon/dog/pic_013.jpg,cartoon,dog
8874,sketch/guitar/n03467517_21782-2.png,sketch,guitar
8388,sketch/guitar/7664.png,sketch,guitar
7637,sketch/giraffe/7426.png,sketch,giraffe
2682,cartoon/elephant/pic_247.jpg,cartoon,elephant
5472,photo/house/pic_118.jpg,photo,house
9471,sketch/horse/n02374451_2733-7.png,sketch,horse
690,art_painting/giraffe/pic_060.jpg,art_painting,giraffe
3183,cartoon/giraffe/pic_319.jpg,cartoon,giraffe
8758,sketch/guitar/n03272010_6725-5.png,sketch,guitar
7823,sketch/giraffe/n02439033_11666-7.png,sketch,giraffe
3776,cartoon/house/pic_102.jpg,cartoon,house
4423,photo/dog/056_0036.jpg,photo,dog
7321,sketch/elephant/n02503517_6511-3.png,sketch,elephant
3794,cartoon/house/pic_024.jpg,cartoon,house
2197,cartoon/dog/pic_155.jpg,cartoon,dog
1166,art_painting/horse/pic_078.jpg,art_painting,horse
1822,art_painting/person/pic_260.jpg,art_painting,person
8724,sketch/guitar/n03272010_6152-2.png,sketch,guitar
2106,cartoon/dog/pic_068.jpg,cartoon,dog
3818,cartoon/house/pic_148.jpg,cartoon,house
4936,photo/giraffe/n02439033_15936.jpg,photo,giraffe
3347,cartoon/guitar/pic_121.jpg,cartoon,guitar
2610,cartoon/elephant/pic_169.jpg,cartoon,elephant
5383,photo/house/pic_036.jpg,photo,house
9019,sketch/horse/n02374451_10098-1.png,sketch,horse
6526,sketch/dog/n02103406_936-8.png,sketch,dog
9898,sketch/person/12151.png,sketch,person
9357,sketch/horse/n02374451_17384-5.png,sketch,horse
3324,cartoon/guitar/pic_096.jpg,cartoon,guitar
8009,sketch/giraffe/n02439033_14724-5.png,sketch,giraffe
8855,sketch/guitar/n03467517_12925-5.png,sketch,guitar
8926,sketch/guitar/n03467517_7007-3.png,sketch,guitar
5431,photo/house/pic_088.jpg,photo,house
713,art_painting/giraffe/pic_088.jpg,art_painting,giraffe
6617,sketch/dog/n02106662_2157-1.png,sketch,dog
9177,sketch/horse/n02374451_1234-2.png,sketch,horse
4558,photo/dog/n02106662_7885.jpg,photo,dog
9985,sketch/person/12235.png,sketch,person
9530,sketch/horse/n02374451_388-9.png,sketch,horse
2579,cartoon/elephant/pic_132.jpg,cartoon,elephant
3206,cartoon/giraffe/pic_347.jpg,cartoon,giraffe
1008,art_painting/guitar/pic_102.jpg,art_painting,guitar
7515,sketch/elephant/n02503517_8904-6.png,sketch,elephant
3910,cartoon/house/pic_265.jpg,cartoon,house
6160,sketch/dog/n02103406_2954-3.png,sketch,dog
3410,cartoon/horse/pic_037.jpg,cartoon,horse
6311,sketch/dog/n02103406_3743-3.png,sketch,dog
6197,sketch/dog/n02103406_2209-3.png,sketch,dog
9707,sketch/horse/n02374451_8065-4.png,sketch,horse
354,art_painting/dog/pic_387.jpg,art_painting,dog
825,art_painting/giraffe/pic_205.jpg,art_painting,giraffe
7693,sketch/giraffe/n02439033_10453-1.png,sketch,giraffe
2734,cartoon/elephant/pic_309.jpg,cartoon,elephant
6486,sketch/dog/n02103406_8004-8.png,sketch,dog
1979,art_painting/person/pic_479.jpg,art_painting,person
4955,photo/giraffe/n02439033_8875.jpg,photo,giraffe
202,art_painting/dog/pic_215.jpg,art_painting,dog
43,art_painting/dog/pic_047.jpg,art_painting,dog
8734,sketch/guitar/n03272010_6291-2.png,sketch,guitar
57,art_painting/dog/pic_062.jpg,art_painting,dog
4603,photo/elephant/064_0024.jpg,photo,elephant
5148,photo/guitar/n03467517_6423.jpg,photo,guitar
2080,cartoon/dog/pic_037.jpg,cartoon,dog
1536,art_painting/house/pic_264.jpg,art_painting,house
455,art_painting/elephant/pic_083.jpg,art_painting,elephant
2291,cartoon/dog/pic_274.jpg,cartoon,dog
5268,photo/horse/105_0253.jpg,photo,horse
4312,cartoon/person/pic_371.jpg,cartoon,person
1653,art_painting/person/pic_064.jpg,art_painting,person
4643,photo/elephant/064_0073.jpg,photo,elephant
8264,sketch/giraffe/n02439033_8875-7.png,sketch,giraffe
6017,photo/person/253_0386.jpg,photo,person
4756,photo/elephant/n02503517_6880.jpg,photo,elephant
6513,sketch/dog/n02103406_865-3.png,sketch,dog
7991,sketch/giraffe/n02439033_14580-9.png,sketch,giraffe
4453,photo/dog/056_0070.jpg,photo,dog
6795,sketch/dog/n02109525_704-5.png,sketch,dog
6013,photo/person/253_0382.jpg,photo,person
7179,sketch/elephant/n02503517_3879-6.png,sketch,elephant
6442,sketch/dog/n02103406_6857-3.png,sketch,dog
3478,cartoon/horse/pic_204.jpg,cartoon,horse
8924,sketch/guitar/n03467517_7007-1.png,sketch,guitar
2801,cartoon/elephant/pic_391.jpg,cartoon,elephant
5069,photo/guitar/063_0116.jpg,photo,guitar
513,art_painting/elephant/pic_132.jpg,art_painting,elephant
1097,art_painting/guitar/pic_194.jpg,art_painting,guitar
116,art_painting/dog/pic_109.jpg,art_painting,dog
8692,sketch/guitar/n03272010_3732-2.png,sketch,guitar
362,art_painting/dog/pic_397.jpg,art_painting,dog
3143,cartoon/giraffe/pic_272.jpg,cartoon,giraffe
2629,cartoon/elephant/pic_189.jpg,cartoon,elephant
9879,sketch/person/12131.png,sketch,person
6158,sketch/dog/n02103406_13049-4.png,sketch,dog
3417,cartoon/horse/pic_045.jpg,cartoon,horse
1813,art_painting/person/pic_249.jpg,art_painting,person
1241,art_painting/horse/pic_156.jpg,art_painting,horse
3232,cartoon/giraffe/pic_379.jpg,cartoon,giraffe
1865,art_painting/person/pic_316.jpg,art_painting,person
4718,photo/elephant/n02503517_1453.jpg,photo,elephant
3248,cartoon/guitar/pic_010.jpg,cartoon,guitar
5748,photo/person/253_0101.jpg,photo,person
9549,sketch/horse/n02374451_468-3.png,sketch,horse
9644,sketch/horse/n02374451_779-7.png,sketch,horse
1646,art_painting/person/pic_052.jpg,art_painting,person
351,art_painting/dog/pic_384.jpg,art_painting,dog
2800,cartoon/elephant/pic_390.jpg,cartoon,elephant
4052,cartoon/person/pic_071.jpg,cartoon,person
7229,sketch/elephant/n02503517_5267-4.png,sketch,elephant
6872,sketch/elephant/5959.png,sketch,elephant
4287,cartoon/person/pic_338.jpg,cartoon,person
4044,cartoon/person/pic_062.jpg,cartoon,person
1687,art_painting/person/pic_114.jpg,art_painting,person
7395,sketch/elephant/n02503517_7020-5.png,sketch,elephant
9514,sketch/horse/n02374451_3808-1.png,sketch,horse
28,art_painting/dog/pic_031.jpg,art_painting,dog
5048,photo/guitar/063_0094.jpg,photo,guitar
1685,art_painting/person/pic_112.jpg,art_painting,person
1295,art_painting/horse/pic_222.jpg,art_painting,horse
8728,sketch/guitar/n03272010_6255-1.png,sketch,guitar
8347,sketch/guitar/7621.png,sketch,guitar
6258,sketch/dog/n02103406_3326-1.png,sketch,dog
766,art_painting/giraffe/pic_131.jpg,art_painting,giraffe
9944,sketch/person/12192.png,sketch,person
8070,sketch/giraffe/n02439033_15384-1.png,sketch,giraffe
5308,photo/horse/n02374451_15669.jpg,photo,horse
7385,sketch/elephant/n02503517_6880-5.png,sketch,elephant
7353,sketch/elephant/n02503517_5418-2.png,sketch,elephant
9758,sketch/house/8805.png,sketch,house
293,art_painting/dog/pic_317.jpg,art_painting,dog
7499,sketch/elephant/n02503517_8757-2.png,sketch,elephant
9193,sketch/horse/n02374451_12792-2.png,sketch,horse
2856,cartoon/elephant/pic_457.jpg,cartoon,elephant
9162,sketch/horse/n02374451_12254-3.png,sketch,horse
2178,cartoon/dog/pic_132.jpg,cartoon,dog
1420,art_painting/house/pic_120.jpg,art_painting,house
7191,sketch/elephant/n02503517_4247-4.png,sketch,elephant
9347,sketch/horse/n02374451_1695-7.png,sketch,horse
4803,photo/giraffe/084_0022.jpg,photo,giraffe
3603,cartoon/horse/pic_254.jpg,cartoon,horse
8389,sketch/guitar/7665.png,sketch,guitar
1228,art_painting/horse/pic_141.jpg,art_painting,horse
1907,art_painting/person/pic_372.jpg,art_painting,person
7349,sketch/elephant/n02503517_3879-7.png,sketch,elephant
737,art_painting/giraffe/pic_193.jpg,art_painting,giraffe
8503,sketch/guitar/n02676566_5735-4.png,sketch,guitar
1468,art_painting/house/pic_177.jpg,art_painting,house
4662,photo/elephant/064_0085.jpg,photo,elephant
2956,cartoon/giraffe/pic_071.jpg,cartoon,giraffe
6244,sketch/dog/n02103406_3255-4.png,sketch,dog
9953,sketch/person/12202.png,sketch,person
6242,sketch/dog/n02103406_3255-11.png,sketch,dog
3567,cartoon/horse/pic_213.jpg,cartoon,horse
8888,sketch/guitar/n03467517_22246-5.png,sketch,guitar
8039,sketch/giraffe/n02439033_14872-5.png,sketch,giraffe
4147,cartoon/person/pic_164.jpg,cartoon,person
2261,cartoon/dog/pic_233.jpg,cartoon,dog
1784,art_painting/person/pic_213.jpg,art_painting,person
4515,photo/dog/n02103406_4916.jpg,photo,dog
4271,cartoon/person/pic_319.jpg,cartoon,person
1450,art_painting/house/pic_157.jpg,art_painting,house
2663,cartoon/elephant/pic_225.jpg,cartoon,elephant
4074,cartoon/person/pic_096.jpg,cartoon,person
1600,art_painting/person/pic_002.jpg,art_painting,person
6430,sketch/dog/n02103406_6688-8.png,sketch,dog
4770,photo/elephant/n02503517_8292.jpg,photo,elephant
8160,sketch/giraffe/n02439033_221-6.png,sketch,giraffe
8222,sketch/giraffe/n02439033_628-8.png,sketch,giraffe
9289,sketch/horse/n02374451_14738-5.png,sketch,horse
1762,art_painting/person/pic_187.jpg,art_painting,person
2766,cartoon/elephant/pic_346.jpg,cartoon,elephant
9560,sketch/horse/n02374451_4795-6.png,sketch,horse
3180,cartoon/giraffe/pic_316.jpg,cartoon,giraffe
5145,photo/guitar/n03467517_22785.jpg,photo,guitar
4320,cartoon/person/pic_380.jpg,cartoon,person
4686,photo/elephant/064_0113.jpg,photo,elephant
1194,art_painting/horse/pic_108.jpg,art_painting,horse
7521,sketch/elephant/n02503517_8938-6.png,sketch,elephant
4157,cartoon/person/pic_175.jpg,cartoon,person
3902,cartoon/house/pic_255.jpg,cartoon,house
3974,cartoon/house/pic_345.jpg,cartoon,house
7269,sketch/elephant/n02503517_5892-6.png,sketch,elephant
4477,photo/dog/056_0020.jpg,photo,dog
7297,sketch/elephant/n02503517_6232-2.png,sketch,elephant
5735,photo/person/253_0087.jpg,photo,person
785,art_painting/giraffe/pic_153.jpg,art_painting,giraffe
1902,art_painting/person/pic_362.jpg,art_painting,person
1824,art_painting/person/pic_263.jpg,art_painting,person
5258,photo/horse/105_0208.jpg,photo,horse
3340,cartoon/guitar/pic_111.jpg,cartoon,guitar
110,art_painting/dog/pic_348.jpg,art_painting,dog
5121,photo/guitar/n03272010_392.jpg,photo,guitar
4948,photo/giraffe/n02439033_569.jpg,photo,giraffe
310,art_painting/dog/pic_335.jpg,art_painting,dog
8990,sketch/horse/8536.png,sketch,horse
8842,sketch/guitar/n02676566_9612-3.png,sketch,guitar
9321,sketch/horse/n02374451_15669-6.png,sketch,horse
908,art_painting/giraffe/pic_301.jpg,art_painting,giraffe
3395,cartoon/horse/pic_022.jpg,cartoon,horse
2438,cartoon/elephant/pic_002.jpg,cartoon,elephant
5509,photo/house/pic_158.jpg,photo,house
7575,sketch/giraffe/7361.png,sketch,giraffe
8860,sketch/guitar/n03467517_16911-2.png,sketch,guitar
2341,cartoon/dog/pic_332.jpg,cartoon,dog
3517,cartoon/horse/pic_146.jpg,cartoon,horse
3095,cartoon/giraffe/pic_214.jpg,cartoon,giraffe
2188,cartoon/dog/pic_143.jpg,cartoon,dog
6922,sketch/elephant/n02503517_10075-2.png,sketch,elephant
819,art_painting/giraffe/pic_195.jpg,art_painting,giraffe
8075,sketch/giraffe/n02439033_15401-1.png,sketch,giraffe
1728,art_painting/person/pic_144.jpg,art_painting,person
8875,sketch/guitar/n03467517_21782-3.png,sketch,guitar
8446,sketch/guitar/n02676566_2866-4.png,sketch,guitar
3803,cartoon/house/pic_254.jpg,cartoon,house
9039,sketch/horse/n02374451_12328-9.png,sketch,horse
1856,art_painting/person/pic_304.jpg,art_painting,person
5539,photo/house/pic_191.jpg,photo,house
9829,sketch/house/8879.png,sketch,house
8487,sketch/guitar/n02676566_4699-4.png,sketch,guitar
900,art_painting/giraffe/pic_291.jpg,art_painting,giraffe
8099,sketch/giraffe/n02439033_15453-5.png,sketch,giraffe
7747,sketch/giraffe/n02439033_11059-3.png,sketch,giraffe
9459,sketch/horse/n02374451_18570-7.png,sketch,horse
9546,sketch/horse/n02374451_468-1.png,sketch,horse
7513,sketch/elephant/n02503517_8904-4.png,sketch,elephant
